"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"159",-3.8,-1.07928019691256,-0.128902133599833,24.1460090161385,-0.128902133599833,-0.950378063312732,-0.465328704870968,0.0230539586389156,-2.90551006094664,-0.0499769686643556
"160",-3.5,-1.08702905908957,-0.204662007025938,25.8885822234331,-0.204662007025938,-0.882367052063633,-1.4855504632565,0.0173662469613355,-6.34463678139617,0.0752939179224519
"161",-2.2,-1.20229331950655,-0.143120661948264,22.257823246396,-0.143120661948264,-1.05917265755828,-0.312884168216831,0.0362701880881521,-0.659634831771213,-0.100578498921882
"162",-3.3,-1.45537890708814,-0.184500378018018,24.0656494041249,-0.184500378018018,-1.27087852907012,-0.879644313341327,0.0632921920811963,-6.92092224350526,0.101868433528925
"163",-3.8,-1.17968715883628,-0.156392447377483,24.9262742680836,-0.156392447377483,-1.02329471145879,-0.170114630067414,0.0262604024261133,-6.61993187124773,0.0480671963086767
"164",-5,-1.02617053349997,-0.164710536024172,24.7795865005869,-0.164710536024172,-0.8614599974758,-1.03287915182608,0.0401348088592391,-3.86038344172469,-0.0247054660651711
"165",-3.8,-1.02296078680693,-0.171395096996061,24.8207645641297,-0.171395096996061,-0.851565689810872,-0.913094981880498,0.0230613441578114,-0.676143413269542,-0.115753303603907
"166",-3.9,-1.13535721395344,-0.159443419515385,23.0487154392107,-0.159443419515385,-0.975913794438058,-0.055460453938686,0.062912337637147,-6.20020585512213,0.0297622535840999
"167",-4.7,-0.885389882617888,-0.203948627570928,26.8651262954839,-0.203948627570928,-0.68144125504696,-0.745450304018178,0.000564883479710739,-4.31757607280855,-0.0207316516205629
"168",-3.9,-1.11626907159933,-0.168382494199865,23.3250699473881,-0.168382494199865,-0.947886577399463,-0.153662645871844,0.0535172999529997,-5.11505163044189,0.0216246512929084
"169",-3.8,-1.10165769320863,-0.166210482889424,24.5331705925714,-0.166210482889424,-0.935447210319207,-0.491053366951051,0.030430731904701,-3.23362676778296,-0.0428618797518606
"170",-3.8,-1.49877806628698,-0.189333867447651,26.2223198164851,-0.189333867447651,-1.30944419883933,-0.434573450520545,0.0402687820580397,-7.78975888785814,0.100357028623763
"171",-4.6,-0.922848595378528,-0.170941330951129,23.7614199875676,-0.170941330951129,-0.751907264427398,-0.544102133397702,0.0553690618255643,-6.60504742104725,0.059460255388596
"172",-3.8,-1.22230610615483,-0.236639749034626,26.9664878475807,-0.236639749034626,-0.985666357120204,-1.21413990689141,0.0231262645457128,-7.72720045828001,0.145389507049766
"173",-2.3,-1.23775546683257,-0.207768765995877,24.706243007771,-0.207768765995877,-1.02998670083669,-0.517314531095765,0.0161719850197391,-2.20743598171372,-0.0328040528234678
"174",-4.5,-1.25245330281178,-0.173586917654845,26.5486077620619,-0.173586917654845,-1.07886638515694,-0.79980745223277,0.0309814022025905,-7.12049980932108,0.0635969684214485
"175",-4.8,-0.886411281568533,-0.154339072651633,23.5142303928894,-0.154339072651633,-0.7320722089169,-0.545940159044387,0.0414471555726635,-1.35793768340982,-0.090284572440031
"176",-4.7,-0.889869499765129,-0.158339800729666,24.1192389119298,-0.158339800729666,-0.731529699035463,-0.285864418695831,0.0362655169972638,-1.98667120115226,-0.0884026169290335
"177",-4,-0.96013953470924,-0.194570091119595,22.8646928347545,-0.194570091119595,-0.765569443589645,-0.0421975770972314,0.0606587832231625,-0.721123073987323,-0.112836238058066
"178",-4.2,-1.05115691399265,-0.178878029218801,23.7325342683512,-0.178878029218801,-0.872278884773853,-0.104699489092056,0.0505996718482547,-1.82291877230664,-0.0797763448801441
"179",-4.4,-1.24732039979915,-0.144682107605517,22.790977698123,-0.144682107605517,-1.10263829219364,0.206910356861916,0.0813376356688581,-9.28550495729228,0.119429304593421
"180",-3.3,-1.1506250311423,-0.163579380769557,23.5718559327871,-0.163579380769557,-0.987045650372742,-0.516685212058104,0.0433802999092054,-3.09463268570544,-0.026120521796953
"181",-3.4,-1.2079409656901,-0.184198331371754,26.0130099660017,-0.184198331371754,-1.02374263431834,-0.932643432681957,0.011493728614522,-5.86207011766879,0.0522858343058404
"182",-3.8,-1.00513278506475,-0.1898551358903,24.8089040855491,-0.1898551358903,-0.815277649174452,-0.532133860640977,0.0298022449923329,-1.9895381460534,-0.0775589291847842
"183",-2.8,-0.923039389645458,-0.158064446343926,23.1373279023,-0.158064446343926,-0.764974943301532,-1.13321199151775,0.0337036556726405,0.331484650754373,-0.135234483440488
"184",-3.8,-0.872079332062636,-0.192373116208255,24.5064200053885,-0.192373116208255,-0.679706215854381,-0.576612364727049,0.0246191518048061,-2.36041416046004,-0.0570462400729327
"185",-3.9,-1.01592940230151,-0.115945951090013,23.7526347695008,-0.115945951090013,-0.899983451211497,-1.18494563666325,0.0168020219438005,-3.60724949430457,-0.0276580093388751
"186",-4.5,-1.03616184011897,-0.155921081287621,23.1893069214676,-0.155921081287621,-0.880240758831353,-0.567755740101765,0.0657986395459601,-3.57525104670708,-0.0459016204367205
"187",-5,-0.84593795030928,-0.169633812058296,24.0568751315876,-0.169633812058296,-0.676304138250984,-0.912602460490104,0.0408786416448049,0.791486976776753,-0.160685586024028
"188",-3.8,-0.842332423275902,-0.138572477614788,21.3634105693842,-0.138572477614788,-0.703759945661113,0.0953927982728725,0.0569720041342791,-0.174802338120386,-0.134476576362553
"189",-5.5,-0.884786032368937,-0.118305854403444,22.3051042492962,-0.118305854403444,-0.766480177965493,-0.502732875565805,0.0540060578272242,-0.582948953041019,-0.110340305207214
"190",-4,-1.35714456637763,-0.121315522764846,24.2968879988309,-0.121315522764846,-1.23582904361279,-0.522859200132414,0.044806970547264,-10.4106155621906,0.16693233177628
"191",-4,-1.14491138536032,-0.213540402811304,24.5792009044234,-0.213540402811304,-0.931370982549014,-0.510685013040138,0.0425255672721835,-2.66440581101333,-0.014348104697894
"192",-5.8,-0.891944175183979,-0.18662898624422,23.560746580602,-0.18662898624422,-0.705315188939759,-0.343246180123999,0.069325132238702,-4.90751567323004,0.0382638793404616
"193",-3.4,-1.24905337047088,-0.172592590123621,23.3852519544322,-0.172592590123621,-1.07646078034726,-0.114582964144654,0.0527569802380288,-7.45438934447499,0.104739006750683
"194",-3.8,-1.10717885840552,-0.189895419274827,25.345202944215,-0.189895419274827,-0.917283439130696,0.175092707433818,0.0257646064478956,-8.46357228957119,0.132836039952519
"195",-3.9,-1.09602079473216,-0.208450589680105,24.8809720488248,-0.208450589680105,-0.887570205052053,-1.14098251871779,0.0528319453473627,-7.06296920897136,0.0805413779257747
"196",-3.9,-1.39641952922674,-0.171263193075061,26.4393469139756,-0.171263193075061,-1.22515633615168,-0.279599087759337,0.0181950090083246,-11.0923015135286,0.194411432615748
"197",-3.8,-0.935459232389237,-0.142805426508396,23.2551146007008,-0.142805426508396,-0.792653805880841,-1.0932513033258,0.0413762305101972,-0.850689531471117,-0.108253263696679
"198",-3.8,-1.06046189482559,-0.191925046030474,24.7067726306147,-0.191925046030474,-0.868536848795119,-1.1616695603301,0.0442395112197122,-4.00528804323821,-0.0209834784808255
"199",-4.5,-0.790192485586975,-0.122958754173978,21.2981121576571,-0.122958754173978,-0.667233731412997,-0.135903428699651,0.0636903844095184,-0.524140174232095,-0.14385247500142
"200",-4.1,-1.0666160238621,-0.140833161538668,24.2607038005551,-0.140833161538668,-0.92578286232343,-1.22147756455895,0.0341973202460036,-4.50651105386842,-0.00791163043450594
"201",-3.9,-1.18103016458312,-0.197611177354806,24.4469797574993,-0.197611177354806,-0.98341898722831,0.424297976292771,0.0454126677839004,-4.66582645894266,0.0116216191487587
"202",-3.9,-1.17138704862022,-0.13599040506817,23.8433008174022,-0.13599040506817,-1.03539664355205,-1.25035870057983,0.0555743437354745,-7.01062714718538,0.0996622208985597
"203",-2.3,-1.19933744998319,-0.166501582733779,23.4701266289914,-0.166501582733779,-1.03283586724941,-0.958358209490793,0.0266238054790892,0.868420310223259,-0.148162710102619
"204",-4,-1.12667956743737,-0.174968012179622,25.443905530299,-0.174968012179622,-0.951711555257749,-0.107189436027582,0.0157374800782866,-2.01645100188268,-0.0916542241604062
"205",-4.5,-1.07112996646014,-0.166170438503634,23.5091162138333,-0.166170438503634,-0.904959527956503,-0.324140588980951,0.0667778667621144,-7.85597371511336,0.112494455032332
"206",-4.6,-1.11432222213881,-0.200477479171118,26.4805398148396,-0.200477479171118,-0.913844742967697,-1.04349968682088,0.0339232723341725,-5.28011016820991,0.0228367211479227
"207",-5,-1.19432057111238,-0.178053711834592,26.3080971683137,-0.178053711834592,-1.01626685927779,-0.161617835191079,0.0305430036946002,-8.24839455000852,0.123680679669586
"208",-3.9,-0.969161405555319,-0.162791552301424,24.0635691356793,-0.162791552301424,-0.806369853253895,-0.1095988129832,0.0320622290693701,-5.92362002173756,0.0353299113357871
"209",-3.4,-1.10610870927602,-0.161497013641897,23.838359264027,-0.161497013641897,-0.944611695634121,-0.551058214697255,0.0366069380745318,-2.32274889869015,-0.0617635857091197
"210",-4.4,-0.941218402486426,-0.163272578016036,25.4007823862592,-0.163272578016036,-0.77794582447039,-0.724097285079764,0.0034074760411138,-4.30021967361705,0.015939062961841
"211",-3.3,-0.979526206554814,-0.140779447773921,22.5318521459414,-0.140779447773921,-0.838746758780893,-0.867382700277868,0.0489677807759204,-2.96066224268865,-0.0479066991844941
"212",-4.4,-1.47031960364139,-0.177778626759981,24.905987964603,-0.177778626759981,-1.29254097688141,0.476776726569517,0.0647062448352931,-9.9049419277337,0.156142307529467
"213",-3.8,-0.898556691663624,-0.14204513741601,22.7649472494947,-0.14204513741601,-0.756511554247614,-0.690098109787883,0.0392757680247325,-2.96583704536895,-0.0368584013879317
"214",-5,-1.06676212921493,-0.129217265915681,22.8612076019348,-0.129217265915681,-0.93754486329925,-0.56705532476329,0.0722323257887156,-6.53939727971862,0.0426819110053835
"215",-3.9,-1.04107257891553,-0.134256491202596,22.8368388978627,-0.134256491202596,-0.906816087712935,-0.857168836155229,0.0552860287842657,-4.59387886029773,0.00985284428284069
"216",-3.5,-1.36015011660238,-0.166339549950978,24.9501563127578,-0.166339549950978,-1.1938105666514,-1.16298176803196,0.0350894107930522,-2.72933756766489,-0.0463714860348812
"217",-3.9,-1.06144680106688,-0.16360851782365,24.1565581282959,-0.16360851782365,-0.897838283243227,-0.764146731851049,0.0409460106532417,-1.35900637045085,-0.105552805960722
"218",-4,-1.0091515512654,-0.194431678001796,23.9027387451674,-0.194431678001796,-0.814719873263605,-0.448364003677777,0.0483383542496593,-5.21695425904098,0.0312805421217724
"219",-4.4,-1.01791919682263,-0.207120746403157,24.6576899770424,-0.207120746403157,-0.81079845041947,-0.30607446442891,0.0362016883117741,-3.03270384745995,-0.00898963097548823
"220",-5,-0.905705400309226,-0.159603243164949,24.6294277457299,-0.159603243164949,-0.746102157144277,-0.294454060794827,0.0280643920820852,-4.01521090863331,-0.013738038549939
"221",-3.5,-1.15012186199495,-0.150251516572809,24.1984388856371,-0.150251516572809,-0.99987034542214,-0.861914494719993,0.0346868996452382,-5.79070323240808,0.0417446719795936
"222",-3.9,-1.07597721932243,-0.158985090761875,23.886098609421,-0.158985090761875,-0.916992128560558,-0.114548078086714,0.0446564511664928,-6.15542046847372,0.0596524687463779
"223",-3.8,-1.25300012447576,-0.184996706571388,26.1017346527408,-0.184996706571388,-1.06800341790438,-0.258192425976009,0.0142532975927519,-6.06335083631557,0.0526920019241228
"224",-3.9,-1.05525474403675,-0.175130335136093,24.2478270662064,-0.175130335136093,-0.88012440890066,-0.176039743916439,0.0410270436397985,-2.34056338621873,-0.0609241795329015
"225",-4,-0.91752369828698,-0.167333078957841,23.1200060557809,-0.167333078957841,-0.750190619329139,-0.495876678493034,0.0529160467022865,-3.66849282332339,-0.0398490882199425
"226",-3.8,-1.20204053184155,-0.169151987413702,24.6159853392747,-0.169151987413702,-1.03288854442785,-0.943096870738967,0.043301710623352,-6.35274301049138,0.0759561677361109
"227",-4.4,-0.797199546804589,-0.159019159940536,22.7087521805101,-0.159019159940536,-0.638180386864053,-0.430763901568353,0.0496978230955932,-0.399719996144712,-0.120074840204901
"228",-3.4,-0.958257430614352,-0.14559932049271,20.960995023852,-0.14559932049271,-0.812658110121642,-0.490376834487661,0.0789735541333901,-1.99849655658135,-0.0617437840034734
"229",-3.8,-0.859168866853129,-0.124698706062341,23.1644197461063,-0.124698706062341,-0.734470160790788,-0.204042728458047,0.0305457892022516,-1.49341616366479,-0.115012525518749
"230",-3.8,-0.905262398467464,-0.162894901269708,23.4294156852241,-0.162894901269708,-0.742367497197756,-0.689821919967736,0.0271724441060385,-2.81648020530392,-0.0282735571682973
"231",-2.6,-1.05889363704601,-0.173481057731974,21.841632128006,-0.173481057731974,-0.885412579314036,-0.543874568070144,0.0670385321472907,-0.900966819432187,-0.0785770244290856
"232",-4,-1.27451649567371,-0.164752908557611,26.272908827528,-0.164752908557611,-1.1097635871161,-0.540940653597938,0.0191387431891871,-6.42420099297673,0.0493564897529796
"233",-3.7,-1.18169334362687,-0.164969503187508,24.8280637739661,-0.164969503187508,-1.01672384043936,-0.922378483857432,0.0296387119730203,-7.26820424726785,0.121532763255969
"234",-3.8,-0.967992437376692,-0.170610052584245,23.3931084566151,-0.170610052584245,-0.797382384792447,-0.864762120179934,0.0453440172574184,-2.67921446622196,-0.0379591067861256
"235",-3.4,-1.10176782909192,-0.152734919744369,22.8000188745778,-0.152734919744369,-0.949032909347551,-0.884450091501788,0.0552222071201202,-2.563804319714,-0.0349543313836766
"236",-4.9,-0.957952494664916,-0.148111246974861,23.1857489321267,-0.148111246974861,-0.809841247690056,-0.900116951281935,0.0599266471728933,-4.8629086253466,0.0341164521605511
"237",-3.8,-1.21043658933535,-0.168360076425096,25.4577752201847,-0.168360076425096,-1.04207651291025,0.0407182533794226,0.0152318773358218,-7.39074036805202,0.0816092291061654
"238",-5,-1.0679973957458,-0.143037070823878,24.7300923763397,-0.143037070823878,-0.924960324921925,-0.838188423323379,0.0426848794255769,-6.21164073192949,0.0404043655190676
"239",-3.7,-1.08592548463614,-0.129385843408602,24.1987284436584,-0.129385843408602,-0.956539641227542,-1.14469888806547,0.0270689881253393,-2.69452154792292,-0.0520745358010838
"240",-4.5,-1.20617649432744,-0.144222879348495,23.4049380285231,-0.144222879348495,-1.06195361497895,-0.155137752021235,0.0686225959147546,-5.57209857379984,0.00267091300842638
"241",-3.3,-1.07070390033285,-0.162557279151,23.8434206289186,-0.162557279151,-0.908146621181847,-0.822685188826231,0.0388042889009017,-2.78717572517324,-0.0544900081993819
"242",-4.9,-1.12273545083161,-0.148195234247869,24.0732990034698,-0.148195234247869,-0.974540216583746,0.567347645776571,0.0473412950837976,-6.29456667883164,0.0463509846872881
"243",-3.8,-0.77873698966754,-0.151428419092045,23.1254370148777,-0.151428419092045,-0.627308570575495,-0.593378214535285,0.0275051195275873,0.137131221312569,-0.130943583966762
"244",-3.4,-1.46921389190152,-0.166448206543036,25.6936497589569,-0.166448206543036,-1.30276568535848,-0.902863129399106,0.0308998144393848,-7.53338938265845,0.0923722038479268
"245",-3.3,-1.1777294191529,-0.146284010589012,22.8910407417712,-0.146284010589012,-1.03144540856388,-1.03232517869937,0.0557527747130086,-3.64615024616483,0.00106399645163185
"246",-4.4,-1.04879982455388,-0.142952236636435,24.8310755166298,-0.142952236636435,-0.905847587917446,-0.0568911052395982,0.0232983176275894,-2.15250290403238,-0.103856891376992
"247",-3.5,-1.08382982872927,-0.178598621344733,23.0776341981037,-0.178598621344733,-0.905231207384539,-0.39564898740256,0.0628653479084356,-4.72649381769085,0.0254980471221801
"248",-4.9,-0.941245111807758,-0.161361724038505,23.2611999090979,-0.161361724038505,-0.779883387769253,-0.239340367741071,0.0573089000963965,-5.15555041928939,0.0311770874777709
"249",-3,-1.47742444237046,-0.110971513680101,24.1896329853005,-0.110971513680101,-1.36645292869036,-0.888944147547847,0.0232689516850119,-4.5808490337731,0.00154934358080295
"250",-3.5,-1.26091578461936,-0.201893598581355,24.625878232798,-0.201893598581355,-1.059022186038,-0.707319083708735,0.0522981803306427,-8.71689785589594,0.157499434110998
"251",-3.9,-1.20621777562898,-0.136869126126171,23.3805981737838,-0.136869126126171,-1.0693486495028,-0.164792512274159,0.0609182397790756,-8.51028607157117,0.10543688934849
"252",-2.2,-0.946394449603173,-0.163756581443144,22.0244573337643,-0.163756581443144,-0.782637868160029,-0.358233142256502,0.0469093094161817,4.61227295578644,-0.272867547704099
"253",-3.8,-1.27269831520293,-0.19761241943918,24.1875896025998,-0.19761241943918,-1.07508589576375,0.673029057063401,0.0613482979124903,-5.02669075852265,-0.000351818911847712
"254",-4.3,-1.15672431753819,-0.191601582395114,24.7567978888938,-0.191601582395114,-0.965122735143079,0.0328757863358529,0.0517550113387137,-8.70851526161114,0.124607370871125
"255",-3.1,-1.09305858909794,-0.152370007762122,23.0325159218842,-0.152370007762122,-0.940688581335816,0.0514023528968185,0.0348768253122875,-4.96434357079987,0.00772863753548854
"256",-4.9,-1.00127506636076,-0.171402555569123,24.7501679866663,-0.171402555569123,-0.829872510791641,-0.981946513834525,0.0367098095914456,-4.18223686644571,-0.00135527703901347
"257",-3.8,-1.23007663843828,-0.178334157016132,26.1180141140337,-0.178334157016132,-1.05174248142215,-0.845389090195831,0.0175856859121948,-5.48600087458768,0.0281612207734353
"258",-3.4,-1.0944411019126,-0.140198049815066,24.849260426564,-0.140198049815066,-0.954243052097534,-1.1243201807908,0.00760053080406803,-6.25630820167911,0.0692655106347114
"259",-4.7,-1.02512402078414,-0.138224431329942,23.6150920773927,-0.138224431329942,-0.886899589454202,0.0429433968961413,0.0378619126081947,-3.79980302398765,-0.0179975732864508
"260",-4.2,-1.18057858670128,-0.141712230055254,24.4457221224108,-0.141712230055254,-1.03886635664602,-0.328750395564134,0.0375022411872269,-4.11254507124582,-0.0229624233002884
"261",-4.9,-1.1711085741515,-0.207883223250757,27.0743059745509,-0.207883223250757,-0.963225350900745,-0.84190704499152,0.0312312658865274,-8.57375571638302,0.158957510789186
"262",-3.9,-1.09382089936688,-0.188807791093782,24.1457446501808,-0.188807791093782,-0.905013108273093,-0.125486006045897,0.0412909987131284,-1.60884558565936,-0.0659071092632175
"263",-3.9,-1.12198673638421,-0.147407161289224,25.8600422798877,-0.147407161289224,-0.974579575094988,-0.475098431033089,0.010492431935932,-4.40200822873273,-0.0299846041320775
"264",-3.8,-1.11265659928003,-0.19643080435652,23.6766871314363,-0.19643080435652,-0.916225794923511,-0.117393454846019,0.0446105450417776,-4.14251462539039,0.0168736664797588
"265",-4.3,-1.17967055052624,-0.167380365340493,24.3465035196135,-0.167380365340493,-1.01229018518575,-0.720143342512052,0.0552863986823747,-10.9730271433525,0.214527143145222
"266",-3.8,-1.21508021525259,-0.198110047506945,24.5035485457755,-0.198110047506945,-1.01697016774564,0.0166125675035199,0.0439014085851417,-2.46180229906383,-0.0725218120126421
"267",-3.9,-1.19953918969418,-0.167789732681198,24.9582085809469,-0.167789732681198,-1.03174945701298,-0.487567797613624,0.0226576266643616,-7.38180249915333,0.104648391427418
"268",-3.8,-1.15695270012677,-0.167071007639561,26.0404206744775,-0.167071007639561,-0.989881692487214,-0.69936263485013,0.00233685801798003,-3.82107440153022,-0.00149137036689214
"269",-4.1,-1.11754538097859,-0.195275934143874,25.488942495661,-0.195275934143874,-0.922269446834718,-1.00720528690698,0.035850130630168,-4.41466874432598,0.0174474255945113
"270",-3.9,-1.20359534640996,-0.171009212899229,24.7711679078832,-0.171009212899229,-1.03258613351073,-0.257562646974236,0.0341769101050273,-5.51533369740761,0.0500802787242862
"271",-3.8,-0.97799606092164,-0.158288706656438,23.8702738539031,-0.158288706656438,-0.819707354265202,-0.182818677175507,0.0300952202372721,0.213839321436091,-0.14659547086309
"272",-3.5,-1.13468811693041,-0.155892508373738,23.8527701229093,-0.155892508373738,-0.97879560855667,-0.478001270555855,0.0413622302321406,-6.81508050090688,0.0724241939074411
"273",-5.5,-1.02077251667237,-0.237599468461594,24.9738269944693,-0.237599468461594,-0.78317304821078,-0.00735760076461015,0.0626156012740764,-7.05880023320814,0.110474665234088
"274",-4.1,-0.878219097476192,-0.160734475097833,24.513690107589,-0.160734475097833,-0.717484622378359,-1.01631324331111,0.0277436674507491,-2.64919635291809,-0.0825026569549756
"275",-3.9,-1.06093538487907,-0.171153510044595,23.1859977604008,-0.171153510044595,-0.889781874834479,-0.747249789816624,0.064851024666839,-7.58154576214986,0.115948361695006
"276",-4.3,-0.946066505219528,-0.197795368127119,24.7196287226605,-0.197795368127119,-0.748271137092409,-0.334472577127622,0.0332178720095425,-4.89679808630752,0.0128741890860897
"277",-3.8,-0.982932571649211,-0.151635268430955,23.38130701626,-0.151635268430955,-0.831297303218256,0.165790470075994,0.0306556936107226,-1.88964007846099,-0.100911351286047
"278",-3.5,-0.749821355105568,-0.186924170153579,22.8286299864216,-0.186924170153579,-0.562897184951989,-1.00565788750601,0.0436859569825209,0.396320126284362,-0.116465281273035
"279",-4,-0.914672305354322,-0.177790361424451,23.8956831755749,-0.177790361424451,-0.736881943929871,-1.02973819845092,0.045810147661542,-0.679970763319571,-0.110387046644684
"280",-3.3,-1.21471464969032,-0.195885564209949,24.2642049702338,-0.195885564209949,-1.01882908548037,-0.354227834254158,0.0364220996186754,-2.82386744509525,-0.0458141496742018
"281",-3.9,-1.26094950362595,-0.170647937956429,22.884079252264,-0.170647937956429,-1.09030156566952,-0.174813803571535,0.0794495283932076,-7.20597732629895,0.101737699314055
"282",-5,-0.80755061029642,-0.170212465110602,22.3405249232435,-0.170212465110602,-0.637338145185817,-0.476117276740319,0.0785224844857952,-4.61233397627283,-0.00698455440375026
"283",-3.4,-1.12702334405762,-0.194599403532128,24.6476849841828,-0.194599403532128,-0.932423940525487,-0.214128778304576,0.0392971032196739,-4.58737879473278,0.0244606778197877
"284",-2.8,-1.16341752945014,-0.187153367366767,24.0371071050084,-0.187153367366767,-0.976264162083373,-0.620277987030738,0.0347195640601222,-0.714201222181288,-0.111025615495257
"285",-4.1,-1.10491022283557,-0.208104042955974,26.2812839922465,-0.208104042955974,-0.896806179879597,-0.417186297982411,0.0206254072876149,-5.89757626150421,0.0454149745387398
"286",-3.8,-1.16236919672365,-0.136097947506588,24.0035936299291,-0.136097947506588,-1.02627124921706,-0.633319470296923,0.0502996275547417,-4.61698353664009,-0.00781451757069525
"287",-3.5,-1.40557556152685,-0.164012668553151,23.3554689617777,-0.164012668553151,-1.2415628929737,-0.202983146390891,0.0737972248421225,-8.376936370211,0.114877033617362
"288",-4.7,-0.7686403459718,-0.201538784602886,23.9866549269088,-0.201538784602886,-0.567101561368914,-0.0334053007478805,0.0245740120804866,-2.05664790299906,-0.0723087942810713
"289",-4.8,-1.03826659550643,-0.150563055393483,23.037127062008,-0.150563055393483,-0.887703540112945,0.0638875953603681,0.0708645070245655,-4.61968784480023,-0.00762148820444674
"290",-4.4,-1.25196724441324,-0.206991417261768,25.6045162104517,-0.206991417261768,-1.04497582715147,-0.00993861759928436,0.0469654416208003,-8.76329212972874,0.13273221534396
"291",-2.3,-0.873766487233227,-0.129835663096547,20.9176060748631,-0.129835663096547,-0.74393082413668,-1.1767431986442,0.0507602502818961,1.09439885124112,-0.147406545870588
"292",-3.8,-1.00246184709544,-0.128851620057811,22.6129041698292,-0.128851620057811,-0.873610227037628,-0.0830182497584142,0.0545943632168212,-3.85084785730108,-0.0360151608515526
"293",-3.3,-1.27742649691885,-0.17409300042688,24.083014704776,-0.17409300042688,-1.10333349649197,-0.638162587051498,0.0520811367968068,-6.03065868897549,0.0477982847356647
"294",-3.9,-0.924726865702533,-0.143546475277428,22.3501857949548,-0.143546475277428,-0.781180390425105,-1.13563309736182,0.0649492364481654,-4.7094708643794,0.00427892538991847
"295",-4.9,-1.11456299280254,-0.155692991715531,24.7972357924034,-0.155692991715531,-0.958870001087007,-0.00745505184340461,0.0375441064569923,-6.89396018077638,0.0844653361680695
"296",-3.8,-0.92873740983563,-0.13188156829978,21.8173826566533,-0.13188156829978,-0.796855841535849,-1.21731952780892,0.0625726095139287,-0.623150078726338,-0.118953004455989
"297",-3.9,-1.08301555561085,-0.140170368484301,24.7801315104203,-0.140170368484301,-0.942845187126545,-1.27585483111279,0.0256119257605273,-4.66278437007137,0.00821606085249939
"298",-3.7,-1.50648744583494,-0.185317694262945,23.1170591158206,-0.185317694262945,-1.32116975157199,0.1527434805473,0.0913216319178168,-9.53207476263953,0.163942381822328
"299",-3.8,-1.21916058727856,-0.141812451744549,24.0610923666683,-0.141812451744549,-1.07734813553401,-0.234419294861067,0.0394854931519963,-7.61352584590534,0.0837519863768477
"300",-3.9,-1.09246187463351,-0.147000518601276,24.2810712826205,-0.147000518601276,-0.945461356032233,-0.0220343599968916,0.0350073176026792,-6.68144041280573,0.0415133340314322
"301",-2.6,-1.4511004243273,-0.147084339143739,23.300601358166,-0.147084339143739,-1.30401608518356,-0.374124435885508,0.0468280164695737,-5.14833041804224,0.0184328940597678
"302",-3.8,-1.25954609573301,-0.16061044919946,25.0208534532758,-0.16061044919946,-1.09893564653355,-0.876708125633192,0.0336851977604932,-6.94228951220939,0.108671653174605
"303",-3.8,-1.10651360390397,-0.135185508101433,22.0559554891999,-0.135185508101433,-0.971328095802539,-0.464952200430975,0.0619313047451307,-2.78423207879293,-0.0501796149320343
"304",-4.2,-1.10493775823309,-0.157177371301886,25.3593766096031,-0.157177371301886,-0.947760386931204,-0.525634792270372,0.00950099525462333,-4.60859716564818,0.0239288983610541
"305",-4.4,-1.10671958195959,-0.168458179476006,24.1785279619274,-0.168458179476006,-0.93826140248358,-0.396130585415758,0.0553066099161561,-5.34503129314418,0.00750930154566624
"306",-3.8,-1.00853456586983,-0.170538381601637,23.8841986944533,-0.170538381601637,-0.837996184268194,-1.02419052440632,0.0450352128786727,-1.76397960500265,-0.0702557447640041
"307",-3.8,-1.43138914108707,-0.191436348182814,23.7509455898822,-0.191436348182814,-1.23995279290426,0.21590335979788,0.071264117088248,-7.70545890192427,0.123945898971053
"308",-4.4,-1.25102660267873,-0.208655853731214,27.3039076910089,-0.208655853731214,-1.04237074894751,-0.768974744789342,0.0256006101197595,-5.58523279761978,0.0299524573065836
"309",-3.8,-0.895976670119969,-0.168313953724679,22.4086634737702,-0.168313953724679,-0.727662716395289,-0.791711535780237,0.0583000531094615,-1.23268169804087,-0.094067143770105
"310",-3.4,-1.29543398089116,-0.1681553786045,24.2076694674377,-0.1681553786045,-1.12727860228666,-0.932727459897493,0.0418129817244305,-5.24918377288419,0.03586749175816
"311",-3,-1.21080116259121,-0.201115704400924,23.9630002164872,-0.201115704400924,-1.00968545819028,-0.730326474899509,0.0480021941530927,-5.74827166263359,0.0583260519181737
"312",-4.4,-1.16928554590383,-0.125111213029815,23.7717624599522,-0.125111213029815,-1.04417433287401,0.355655553633441,0.0481791504036245,-10.996123053148,0.171762880317043
"313",-4.1,-1.23559794028186,-0.170784302882791,25.9428944190494,-0.170784302882791,-1.06481363739907,-0.576181704704467,0.0218628779181237,-6.42042076147539,0.0614176481423465
"314",-4.5,-1.21444583030295,-0.163146540033897,25.388296596554,-0.163146540033897,-1.05129929026905,-0.0832378556832502,0.0245656705799822,-9.0624954539757,0.131723809603167
"315",-5,-1.10992229513909,-0.163811313028781,24.4658481122442,-0.163811313028781,-0.946110982110312,-0.096524250108482,0.052629642711344,-6.53829592670773,0.0637688547468826
"316",-3.5,-1.29750598402171,-0.174667541650687,24.6244052790592,-0.174667541650687,-1.12283844237102,-0.763595064628971,0.0435276931268499,-6.34247993741303,0.0585155388779373
"317",-4.8,-0.86560781048892,-0.169790757302457,23.4366252212581,-0.169790757302457,-0.695817053186463,-0.219030827963068,0.0469563694762709,-1.30701838367642,-0.094300954481519
